elapsed_time,Ta,MRT,RH,Velocity,Solar,Clo,Met,Qmet,Qconv,Qrad,Qsolar,Qresp,Qsweat,Qmet-Head,Qconv-Head,Qrad-Head,Qsolar-Head,Qresp-Head,Qsweat-Head,Qblood-Head,Qmet-Chest,Qconv-Chest,Qrad-Chest,Qsolar-Chest,Qresp-Chest,Qsweat-Chest,Qblood-Chest,Qmet-Back,Qconv-Back,Qrad-Back,Qsolar-Back,Qresp-Back,Qsweat-Back,Qblood-Back,Qmet-Pelvis,Qconv-Pelvis,Qrad-Pelvis,Qsolar-Pelvis,Qresp-Pelvis,Qsweat-Pelvis,Qblood-Pelvis,Qmet-Left Upper Arm,Qconv-Left Upper Arm,Qrad-Left Upper Arm,Qsolar-Left Upper Arm,Qresp-Left Upper Arm,Qsweat-Left Upper Arm,Qblood-Left Upper Arm,Qmet-Right Upper Arm,Qconv-Right Upper Arm,Qrad-Right Upper Arm,Qsolar-Right Upper Arm,Qresp-Right Upper Arm,Qsweat-Right Upper Arm,Qblood-Right Upper Arm,Qmet-Left Lower Arm,Qconv-Left Lower Arm,Qrad-Left Lower Arm,Qsolar-Left Lower Arm,Qresp-Left Lower Arm,Qsweat-Left Lower Arm,Qblood-Left Lower Arm,Qmet-Right Lower Arm,Qconv-Right Lower Arm,Qrad-Right Lower Arm,Qsolar-Right Lower Arm,Qresp-Right Lower Arm,Qsweat-Right Lower Arm,Qblood-Right Lower Arm,Qmet-Left Hand,Qconv-Left Hand,Qrad-Left Hand,Qsolar-Left Hand,Qresp-Left Hand,Qsweat-Left Hand,Qblood-Left Hand,Qmet-Right Hand,Qconv-Right Hand,Qrad-Right Hand,Qsolar-Right Hand,Qresp-Right Hand,Qsweat-Right Hand,Qblood-Right Hand,Qmet-Left Thigh,Qconv-Left Thigh,Qrad-Left Thigh,Qsolar-Left Thigh,Qresp-Left Thigh,Qsweat-Left Thigh,Qblood-Left Thigh,Qmet-Right Thigh,Qconv-Right Thigh,Qrad-Right Thigh,Qsolar-Right Thigh,Qresp-Right Thigh,Qsweat-Right Thigh,Qblood-Right Thigh,Qmet-Left Lower Leg,Qconv-Left Lower Leg,Qrad-Left Lower Leg,Qsolar-Left Lower Leg,Qresp-Left Lower Leg,Qsweat-Left Lower Leg,Qblood-Left Lower Leg,Qmet-Right Lower Leg,Qconv-Right Lower Leg,Qrad-Right Lower Leg,Qsolar-Right Lower Leg,Qresp-Right Lower Leg,Qsweat-Right Lower Leg,Qblood-Right Lower Leg,Qmet-Left Foot,Qconv-Left Foot,Qrad-Left Foot,Qsolar-Left Foot,Qresp-Left Foot,Qsweat-Left Foot,Qblood-Left Foot,Qmet-Right Foot,Qconv-Right Foot,Qrad-Right Foot,Qsolar-Right Foot,Qresp-Right Foot,Qsweat-Right Foot,Qblood-Right Foot,
659,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,106.18138235635061,-45.323038504324714,-59.196966363672004,0.0,-9.220609843704908,-24.80485857935904,16.889765892298403,-3.6843278697298993,-4.564241751589818,0.0,-0.0,-1.997969422071167,-9.423696187308602,15.404877200089423,-3.928470728973819,-6.002253852329974,0.0,-4.610304921852454,-2.123021591960109,-2.4804910480358355,12.80751570517246,-3.226408757347768,-5.687980934281669,0.0,-4.610304921852454,-1.7240139973053947,-0.5307366954374113,37.01531499441401,-3.7951057704894,-6.212665128074445,0.0,-0.0,-2.0250955474999692,-28.56864847695602,1.8483106058948802,-2.560554492795999,-3.451971471733541,0.0,-0.0,-1.375303515688533,4.244465830234258,1.8483106058948802,-2.560554492795999,-3.451971471733541,0.0,-0.0,-1.375303515688533,4.244465830234258,0.6875294950067854,-1.7109387386523254,-2.0637778889315372,0.0,-0.0,-0.9444322456944073,2.965689553497649,0.6875294950067854,-1.7109387386523254,-2.0637778889315372,0.0,-0.0,-0.9444322456944073,2.965689553497649,0.25422203000775967,-1.460732337773092,-1.4878879351120555,0.0,-0.0,-0.7290977863703766,2.4280193643016936,0.25422203000775967,-1.460732337773092,-1.4878879351120555,0.0,-0.0,-0.7290977863703766,2.4280193643016936,6.127045459966361,-4.651202948066449,-5.76203189327959,0.0,-0.0,-2.553500132763556,4.2136604710682235,6.127045459966361,-4.651202948066449,-5.76203189327959,0.0,-0.0,-2.553500132763556,4.2136604710682235,2.6930282101811778,-3.392931329686579,-3.888008187403892,0.0,-0.0,-2.048855103529855,4.592124656423939,2.6930282101811778,-3.392931329686579,-3.888008187403892,0.0,-0.0,-2.048855103529855,4.592124656423939,0.4218184811312029,-1.5680028419174763,-1.7112349722374338,0.0,-0.0,-0.8161902262144705,2.439782676385852,0.4218184811312029,-1.5680028419174763,-1.7112349722374338,0.0,-0.0,-0.8161902262144705,2.439782676385852,
719,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,106.27412819332145,-45.1487356249053,-58.982449508218494,0.0,-9.217777460799233,-24.75102220251008,16.890693350668112,-3.666062822124294,-4.541614532779786,0.0,-0.0,-1.9921402505477546,-9.359815632949847,15.434555867920091,-3.918752686211392,-5.987405794744186,0.0,-4.608888730399617,-2.1197470091690707,-2.5212707939563805,12.826992330936335,-3.2191562896686583,-5.675195233216569,0.0,-4.608888730399617,-1.721585293448597,-0.5562931818526846,37.03479162017789,-3.786641441056601,-6.198808849098351,0.0,-0.0,-2.0222065641462135,-28.683047586345324,1.8492380642645885,-2.5545604848656587,-3.443890743736893,0.0,-0.0,-1.3734656445542897,4.25668871767637,1.8492380642645885,-2.5545604848656587,-3.443890743736893,0.0,-0.0,-1.3734656445542897,4.25668871767637,0.6879932241916396,-1.7059222723735332,-2.057726899522707,0.0,-0.0,-0.9430025920762656,2.9727716090540572,0.6879932241916396,-1.7059222723735332,-2.057726899522707,0.0,-0.0,-0.9430025920762656,2.9727716090540572,0.25422203000775967,-1.4479633082689631,-1.4748815242515638,0.0,-0.0,-0.7253794917036358,2.4332770962280437,0.25422203000775967,-1.4479633082689631,-1.4748815242515638,0.0,-0.0,-0.7253794917036358,2.4332770962280437,6.136320043663445,-4.637598372831675,-5.745178189566257,0.0,-0.0,-2.5489829183405908,4.23564003033427,6.136320043663445,-4.637598372831675,-5.745178189566257,0.0,-0.0,-2.5489829183405908,4.23564003033427,2.693955668550886,-3.3793631002777706,-3.8724601606671136,0.0,-0.0,-2.0447748322557464,4.608469489546385,2.693955668550886,-3.3793631002777706,-3.8724601606671136,0.0,-0.0,-2.0447748322557464,4.608469489546385,0.4218184811312029,-1.5536536543045762,-1.6955750314452582,0.0,-0.0,-0.8120660636686903,2.4381024937479125,0.4218184811312029,-1.5536536543045762,-1.6955750314452582,0.0,-0.0,-0.8120660636686903,2.4381024937479125,
779,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,106.37432348066835,-44.987594008879476,-58.78406689963338,0.0,-9.214910086806311,-24.70134335925157,16.89169530354158,-3.649211674548731,-4.52073889031634,0.0,-0.0,-1.986771030309853,-9.299453356585436,15.466618359871108,-3.909537784788273,-5.973326479564916,0.0,-4.607455043403156,-2.116644699998366,-2.5595380071279057,12.84803334127919,-3.212241987294465,-5.663005698958486,0.0,-4.607455043403156,-1.7192717048478123,-0.5788519469614295,37.05583263052075,-3.778726052299212,-6.185851197142885,0.0,-0.0,-2.0195071428235036,-28.794368234541526,1.850240017138058,-2.5490793819988338,-3.4365014806756506,0.0,-0.0,-1.3717862715203233,4.2680304579272565,1.850240017138058,-2.5490793819988338,-3.4365014806756506,0.0,-0.0,-1.3717862715203233,4.2680304579272565,0.6884942006283742,-1.7013150524499774,-2.052169553492207,0.0,-0.0,-0.9416906370140068,2.979425457591959,0.6884942006283742,-1.7013150524499774,-2.052169553492207,0.0,-0.0,-0.9416906370140068,2.979425457591959,0.25422203000775967,-1.4358641636290526,-1.4625574516823596,0.0,-0.0,-0.7218663550930291,2.4382244908709847,0.25422203000775967,-1.4358641636290526,-1.4625574516823596,0.0,-0.0,-0.7218663550930291,2.4382244908709847,6.146339572398137,-4.6253411195755545,-5.729993583567688,0.0,-0.0,-2.544917044690549,4.256129836345748,6.146339572398137,-4.6253411195755545,-5.729993583567688,0.0,-0.0,-2.544917044690549,4.256129836345748,2.6949576214243556,-3.3672477399445935,-3.858576997233596,0.0,-0.0,-2.0411352816299697,4.624093971205909,2.6949576214243556,-3.3672477399445935,-3.858576997233596,0.0,-0.0,-2.0411352816299697,4.624093971205909,0.4218184811312029,-1.5400907973763847,-1.6807732501738721,0.0,-0.0,-0.8081788006881405,2.4368512355826435,0.4218184811312029,-1.5400907973763847,-1.6807732501738721,0.0,-0.0,-0.8081788006881405,2.4368512355826435,
839,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,106.48122715218182,-44.83756999691698,-58.59931632434925,0.0,-9.212014727392502,-24.65517544130335,16.892764340256715,-3.6335458911691854,-4.501331708029514,0.0,-0.0,-1.9817869902322691,-9.242334376064978,15.500827534755413,-3.9007579329900506,-5.959911870442315,0.0,-4.606007363696251,-2.113691331093549,-2.5954053553618053,12.870483112297016,-3.2056372946470613,-5.651361989595974,0.0,-4.606007363696251,-1.7170634184753284,-0.5992059635107738,37.07828240153857,-3.771262631461483,-6.17363342583984,0.0,-0.0,-2.0169638059410997,-28.90235697473312,1.8513090538531922,-2.544015388388783,-3.4296745369319734,0.0,-0.0,-1.3702357434554058,4.278617568171759,1.8513090538531922,-2.544015388388783,-3.4296745369319734,0.0,-0.0,-1.3702357434554058,4.278617568171759,0.6890287189859414,-1.697038888799699,-2.047011535971458,0.0,-0.0,-0.940473866925232,2.9857335449097566,0.6890287189859414,-1.697038888799699,-2.047011535971458,0.0,-0.0,-0.940473866925232,2.9857335449097566,0.25422203000775967,-1.424341908123461,-1.4508209928467977,0.0,-0.0,-0.71852983131957,2.442877105551892,0.25422203000775967,-1.424341908123461,-1.4508209928467977,0.0,-0.0,-0.71852983131957,2.442877105551892,6.157029939549483,-4.614240929983961,-5.71624237830695,0.0,-0.0,-2.5412382359318437,4.275237362592352,6.157029939549483,-4.614240929983961,-5.71624237830695,0.0,-0.0,-2.5412382359318437,4.275237362592352,2.6960266581394903,-3.356341506180078,-3.8460793891036684,0.0,-0.0,-2.0378620342077736,4.6390422681042836,2.6960266581394903,-3.356341506180078,-3.8460793891036684,0.0,-0.0,-2.0378620342077736,4.6390422681042836,0.4218184811312029,-1.527204501848619,-1.6667098320599525,0.0,-0.0,-0.8044952359407265,2.435933718277606,0.4218184811312029,-1.527204501848619,-1.6667098320599525,0.0,-0.0,-0.8044952359407265,2.435933718277606,
899,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,106.5941757689808,-44.69704774165453,-58.426221677933455,0.0,-9.209098038296663,-24.61200770140548,16.893893826424705,-3.6189013744821534,-4.483189697638971,0.0,-0.0,-1.9771343845597855,-9.188275151218841,15.536971092131086,-3.892363571870313,-5.9470862469758625,0.0,-4.604549019148331,-2.1108698909859784,-2.629035237816169,12.894202321824801,-3.1993182434151803,-5.640221850316401,0.0,-4.604549019148331,-1.7149521941640735,-0.6178854936915195,37.102001611066356,-3.764177314816704,-6.162034618770306,0.0,-0.0,-2.01455106517453,-29.00682384434896,1.8524385400211822,-2.5392940099651145,-3.423309484490553,0.0,-0.0,-1.3687910236890066,4.288554195523101,1.8524385400211822,-2.5392940099651145,-3.423309484490553,0.0,-0.0,-1.3687910236890066,4.288554195523101,0.6895934620699363,-1.6930334429152893,-2.0421800651158337,0.0,-0.0,-0.9393349257277006,2.991760103195589,0.6895934620699363,-1.6930334429152893,-2.0421800651158337,0.0,-0.0,-0.9393349257277006,2.991760103195589,0.25422203000775967,-1.413325535656934,-1.4395998216179642,0.0,-0.0,-0.715348085783706,2.4472496538659776,0.25422203000775967,-1.413325535656934,-1.4395998216179642,0.0,-0.0,-0.715348085783706,2.4472496538659776,6.168324801229381,-4.604138833834874,-5.703727637314146,0.0,-0.0,-2.537892899635552,4.2930558084375,6.168324801229381,-4.604138833834874,-5.703727637314146,0.0,-0.0,-2.537892899635552,4.2930558084375,2.69715614430748,-3.3464452163870018,-3.834739090110952,0.0,-0.0,-2.0348944144416152,4.65335746240764,2.69715614430748,-3.3464452163870018,-3.834739090110952,0.0,-0.0,-2.0348944144416152,4.65335746240764,0.4218184811312029,-1.5149065797758723,-1.653288533466514,0.0,-0.0,-0.8009887339829765,2.4352858875858625,0.4218184811312029,-1.5149065797758723,-1.653288533466514,0.0,-0.0,-0.8009887339829765,2.4352858875858625,
959,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,106.71257196714663,-44.56473433026402,-58.26320288054161,0.0,-9.206166187725799,-24.571431599238803,16.895077788406365,-3.605155780506303,-4.466161296219969,0.0,-0.0,-1.9727730951189664,-9.137136960991626,15.57485787554416,-3.8843172298825857,-5.9347923569293375,0.0,-4.6030830938628995,-2.1081674940498343,-2.660615967294713,12.919065523439631,-3.1932642542718024,-5.629549000899704,0.0,-4.6030830938628995,-1.7129309560825683,-0.6352589014152539,37.126864812681184,-3.7574135106114572,-6.150962134086002,0.0,-0.0,-2.012249395704713,-29.10763522400052,1.8536225020028407,-2.5348571481046753,-3.4173279986017153,0.0,-0.0,-1.3674341593814021,4.2979261751042195,1.8536225020028407,-2.5348571481046753,-3.4173279986017153,0.0,-0.0,-1.3674341593814021,4.2979261751042195,0.6901854430607656,-1.6892519965475956,-2.0376187881831633,0.0,-0.0,-0.9382603853987915,2.997555200875996,0.6901854430607656,-1.6892519965475956,-2.0376187881831633,0.0,-0.0,-0.9382603853987915,2.997555200875996,0.25422203000775967,-1.402760154891368,-1.4288380262058655,0.0,-0.0,-0.7123041912024791,2.451355242559622,0.25422203000775967,-1.402760154891368,-1.4288380262058655,0.0,-0.0,-0.7123041912024791,2.451355242559622,6.180164421045966,-4.594900581900866,-5.692283049134215,0.0,-0.0,-2.534835866663651,4.309668171497586,6.180164421045966,-4.594900581900866,-5.692283049134215,0.0,-0.0,-2.534835866663651,4.309668171497586,2.6983401062891383,-3.33739596697485,-3.8243694267179835,0.0,-0.0,-2.0321828929594665,4.667080568691407,2.6983401062891383,-3.33739596697485,-3.8243694267179835,0.0,-0.0,-2.0321828929594665,4.667080568691407,0.4218184811312029,-1.5031259290765748,-1.6404317573603568,0.0,-0.0,-0.7976378335355719,2.434862344660956,0.4218184811312029,-1.5031259290765748,-1.6404317573603568,0.0,-0.0,-0.7976378335355719,2.434862344660956,
1019,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,106.83587562233124,-44.43958431492024,-58.108982603045476,0.0,-9.20322479420479,-24.533116719495016,16.89631082495821,-3.592214368044283,-4.450129135898681,0.0,-0.0,-1.9686720236039537,-9.088799473861517,15.614315045203217,-3.876589469505525,-5.922985223137809,0.0,-4.601612397102395,-2.1055740002862224,-2.690343006424049,12.944959291028386,-3.187457319701416,-5.619311695087862,0.0,-4.601612397102395,-1.7109935138679622,-0.6515901275276823,37.152758580269946,-3.750927546512913,-6.140344479292214,0.0,-0.0,-2.010043728787449,-29.20470472658256,1.8548555385546863,-2.530659323448761,-3.411668766979688,0.0,-0.0,-1.3661511051088997,4.3068045365758305,1.8548555385546863,-2.530659323448761,-3.411668766979688,0.0,-0.0,-1.3661511051088997,4.3068045365758305,0.6908019613366884,-1.6856582262895774,-2.0332838909546163,0.0,-0.0,-0.9372398114011654,3.0031579530924737,0.6908019613366884,-1.6856582262895774,-2.0332838909546163,0.0,-0.0,-0.9372398114011654,3.0031579530924737,0.25422203000775967,-1.392602729422376,-1.4184917701421753,0.0,-0.0,-0.7093848263350953,2.4552054543733752,0.25422203000775967,-1.392602729422376,-1.4184917701421753,0.0,-0.0,-0.7093848263350953,2.4552054543733752,6.1924947865644215,-4.586412125851988,-5.681767327712368,0.0,-0.0,-2.532028833413691,4.325149572250333,6.1924947865644215,-4.586412125851988,-5.681767327712368,0.0,-0.0,-2.532028833413691,4.325149572250333,2.699573142840984,-3.3290603861286034,-3.814817566268168,0.0,-0.0,-2.0296869848690795,4.68025016823954,2.699573142840984,-3.3290603861286034,-3.814817566268168,0.0,-0.0,-2.0296869848690795,4.68025016823954,0.4218184811312029,-1.4918050144367463,-1.628076712757441,0.0,-0.0,-0.7944251653467825,2.4346290577947656,0.4218184811312029,-1.4918050144367463,-1.628076712757441,0.0,-0.0,-0.7944251653467825,2.4346290577947656,
1079,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,106.96359668738695,-44.320744211534034,-57.96251791749783,0.0,-9.200278915052325,-24.49679314628805,16.897588035608766,-3.5800010808598737,-4.434998996219956,0.0,-0.0,-1.9648061899895057,-9.043147590453032,15.655185786021054,-3.869156320208648,-5.911628221372957,0.0,-4.600139457526162,-2.1030811414144424,-2.718407855213652,12.971780714690093,-3.1818814400030626,-5.6094817262893155,0.0,-4.600139457526162,-1.7091343698554575,-0.6670739808383845,37.17958000393165,-3.744685427505073,-6.130126003858182,0.0,-0.0,-2.00792233083829,-29.297985081669637,1.8561327492052437,-2.526664776628642,-3.406283581191083,0.0,-0.0,-1.3649308216243812,4.31524835784494,1.8561327492052437,-2.526664776628642,-3.406283581191083,0.0,-0.0,-1.3649308216243812,4.31524835784494,0.6914405666619671,-1.6822237510072306,-2.0291411393834102,0.0,-0.0,-0.9362650536386207,3.008599007091897,0.6914405666619671,-1.6822237510072306,-2.0291411393834102,0.0,-0.0,-0.9362650536386207,3.008599007091897,0.25422203000775967,-1.3828189760951923,-1.408526132934594,0.0,-0.0,-0.7065793324126505,2.458810679761064,0.25422203000775967,-1.3828189760951923,-1.408526132934594,0.0,-0.0,-0.7065793324126505,2.458810679761064,6.205266893069996,-4.578576247167711,-5.672060036202019,0.0,-0.0,-2.529439201030638,4.339568592030075,6.205266893069996,-4.578576247167711,-5.672060036202019,0.0,-0.0,-2.529439201030638,4.339568592030075,2.7008503534915413,-3.3213291433262766,-3.805958225363962,0.0,-0.0,-2.0273735484710915,4.692902295232467,2.7008503534915413,-3.3213291433262766,-3.805958225363962,0.0,-0.0,-2.0273735484710915,4.692902295232467,0.4218184811312029,-1.480897077253634,-1.6161723698036459,0.0,-0.0,-0.7913365999177961,2.434559086532187,0.4218184811312029,-1.480897077253634,-1.6161723698036459,0.0,-0.0,-0.7913365999177961,2.434559086532187,
1139,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,107.09528922454936,-44.20751098978454,-57.82294934652668,0.0,-9.1973330643642,-24.462238332718307,16.89890496098039,-3.568452871561221,-4.4206927724253635,0.0,-0.0,-1.9611548855554986,-9.000065761687168,15.697327397913028,-3.861997637759438,-5.900690573552019,0.0,-4.5986665321821,-2.1006819622045896,-2.7449920589517314,12.999436147494201,-3.176522227617937,-5.6000337300303356,0.0,-4.5986665321821,-1.707348583552243,-0.681858325196341,37.20723543673576,-3.738660422146105,-6.120262947871393,0.0,-0.0,-2.005875970115402,-29.387461224550155,1.8574496745768676,-2.5228452440964166,-3.4011343381760653,0.0,-0.0,-1.363764585733002,4.323307056533613,1.8574496745768676,-2.5228452440964166,-3.4011343381760653,0.0,-0.0,-1.363764585733002,4.323307056533613,0.6920990293477792,-1.6789262680028085,-2.0251636313874113,0.0,-0.0,-0.9353297086168078,3.0139024566816217,0.6920990293477792,-1.6789262680028085,-2.0251636313874113,0.0,-0.0,-0.9353297086168078,3.0139024566816217,0.25422203000775967,-1.3733811033285293,-1.3989128063452416,0.0,-0.0,-0.7038790274523378,2.4621804656852815,0.25422203000775967,-1.3733811033285293,-1.3989128063452416,0.0,-0.0,-0.7038790274523378,2.4621804656852815,6.218436146786237,-4.57130989939963,-5.663058294490287,0.0,-0.0,-2.527039162433974,4.35298814793605,6.218436146786237,-4.57130989939963,-5.663058294490287,0.0,-0.0,-2.527039162433974,4.35298814793605,2.7021672788631657,-3.314112484010902,-3.7976885529840994,0.0,-0.0,-2.025215407700393,4.705070457500799,2.7021672788631657,-3.314112484010902,-3.7976885529840994,0.0,-0.0,-2.025215407700393,4.705070457500799,0.4218184811312029,-1.4703639165116311,-1.6046770379406807,0.0,-0.0,-0.7883605737087718,2.434630075330572,0.4218184811312029,-1.4703639165116311,-1.6046770379406807,0.0,-0.0,-0.7883605737087718,2.434630075330572,
1199,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,107.23054635881974,-44.09930060443416,-57.689562349954535,0.0,-9.194391246829829,-24.42926717797001,16.900257532323092,-3.5575160467571987,-4.407143947737293,0.0,-0.0,-1.9577004824365005,-8.95943626305934,15.740609680879544,-3.855096043284778,-5.890145726745036,0.0,-4.5971956234149145,-2.098370458962446,-2.7702643233756215,13.027840145690977,-3.1713666239626344,-5.590944684747623,0.0,-4.5971956234149145,-1.7056316743923408,-0.6960582569079965,37.23563943493253,-3.7328312657486062,-6.110720500607226,0.0,-0.0,-2.003897297139749,-29.473144470632995,1.8588022459195712,-2.519178252115052,-3.396190740317727,0.0,-0.0,-1.3626454617515367,4.331022221569558,1.8588022459195712,-2.519178252115052,-3.396190740317727,0.0,-0.0,-1.3626454617515367,4.331022221569558,0.692775315019131,-1.6757481363168696,-2.021330087991977,0.0,-0.0,-0.9344287112693628,3.0190873150843567,0.692775315019131,-1.6757481363168696,-2.021330087991977,0.0,-0.0,-0.9344287112693628,3.0190873150843567,0.25422203000775967,-1.3642661605999353,-1.3896284131922922,0.0,-0.0,-0.7012767071951534,2.465323800265729,0.25422203000775967,-1.3642661605999353,-1.3896284131922922,0.0,-0.0,-0.7012767071951534,2.465323800265729,6.231961860213274,-4.564542039724917,-5.6546740928696835,0.0,-0.0,-2.52480495975557,4.365466148178224,6.231961860213274,-4.564542039724917,-5.6546740928696835,0.0,-0.0,-2.52480495975557,4.365466148178224,2.7035198502058693,-3.3073365989110615,-3.7899239700364324,0.0,-0.0,-2.0231902362067817,4.7167857323670495,2.7035198502058693,-3.3073365989110615,-3.7899239700364324,0.0,-0.0,-2.0231902362067817,4.7167857323670495,0.4218184811312029,-1.4601741246726319,-1.5935564406505691,0.0,-0.0,-0.7854875563410846,2.434822787771285,0.4218184811312029,-1.4601741246726319,-1.5935564406505691,0.0,-0.0,-0.7854875563410846,2.434822787771285,
1259,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,107.36899597127953,-43.99562386998867,-57.561757871671624,0.0,-9.191456998963135,-24.397724438283262,16.901642028447693,-3.5471438794614683,-4.394294635542632,0.0,-0.0,-1.954427654386261,-8.921139414825197,15.78491355686669,-3.8484362270813914,-5.879970289476848,0.0,-4.5957284994815675,-2.0961413419976913,-2.794379453927255,13.05691456430754,-3.1664026920768604,-5.5821935462376455,0.0,-4.5957284994815675,-1.7039795503151725,-0.7097653253029548,37.2647138535491,-3.7271808225102463,-6.101470610409674,0.0,-0.0,-2.0019803838401593,-29.55506762183616,1.8601867420441698,-2.5156458079235584,-3.3914285309568895,0.0,-0.0,-1.3615678965393254,4.338429074817754,1.8601867420441698,-2.5156458079235584,-3.3914285309568895,0.0,-0.0,-1.3615678965393254,4.338429074817754,0.6934675630814301,-1.672675299277609,-2.017623553681514,0.0,-0.0,-0.9335580249352565,3.0241686480611496,0.6934675630814301,-1.672675299277609,-2.017623553681514,0.0,-0.0,-0.9335580249352565,3.0241686480611496,0.25422203000775967,-1.355454832808584,-1.3806532792994834,0.0,-0.0,-0.6987662812548563,2.468249316396535,0.25422203000775967,-1.355454832808584,-1.3806532792994834,0.0,-0.0,-0.6987662812548563,2.468249316396535,6.245806821459256,-4.558211824486742,-5.646832056626382,0.0,-0.0,-2.522716268472607,4.377056032231744,6.245806821459256,-4.558211824486742,-5.646832056626382,0.0,-0.0,-2.522716268472607,4.377056032231744,2.7049043463304674,-3.300940672283039,-3.7825947868967065,0.0,-0.0,-2.0212796529584596,4.7280769024471425,2.7049043463304674,-3.300940672283039,-3.7825947868967065,0.0,-0.0,-2.0212796529584596,4.7280769024471425,0.4218184811312029,-1.450301687649819,-1.582782187541442,0.0,-0.0,-0.7827096297114838,2.4351202501577047,0.4218184811312029,-1.450301687649819,-1.582782187541442,0.0,-0.0,-0.7827096297114838,2.4351202501577047,
1319,26.000000000000004,26.000000000000004,0.5,0.10000000000000003,0.0,0.0,1.0,107.5102969991978,-43.89606778792105,-57.439029589689895,0.0,-9.188533432698048,-24.367478863370213,16.903055038726876,-3.537295020666964,-4.3820936116096885,0.0,-0.0,-1.951322856799219,-8.885054636833704,15.830129885800527,-3.8420044833900584,-5.8701433209153215,0.0,-4.594266716349024,-2.0939898765897347,-2.8174783338497043,13.086587780170372,-3.161619460913114,-5.573760973147925,0.0,-4.594266716349024,-1.7023884539620142,-0.7230536559402245,37.294387069411925,-3.7216950888208045,-6.09249035308475,0.0,-0.0,-2.000120380512864,-29.633280861470265,1.861599752323352,-2.5122333951617346,-3.3868281400897016,0.0,-0.0,-1.3605274090108528,4.345557637472892,1.861599752323352,-2.5122333951617346,-3.3868281400897016,0.0,-0.0,-1.3605274090108528,4.345557637472892,0.6941740682210213,-1.669696464370118,-2.0140304071368864,0.0,-0.0,-0.9327144056410814,3.0291584462497916,0.6941740682210213,-1.669696464370118,-2.0140304071368864,0.0,-0.0,-0.9327144056410814,3.0291584462497916,0.25422203000775967,-1.34693055842948,-1.3719705352564582,0.0,-0.0,-0.6963425072763333,2.4709654228314775,0.25422203000775967,-1.34693055842948,-1.3719705352564582,0.0,-0.0,-0.6963425072763333,2.4709654228314775,6.259936924251082,-4.552267091207889,-5.639467565518972,0.0,-0.0,-2.5207556809747578,4.387807239358315,6.259936924251082,-4.552267091207889,-5.639467565518972,0.0,-0.0,-2.5207556809747578,4.387807239358315,2.70631735660965,-3.294874482134337,-3.7756434534706096,0.0,-0.0,-2.019468488938433,4.7389706098986935,2.70631735660965,-3.294874482134337,-3.7756434534706096,0.0,-0.0,-2.019468488938433,4.7389706098986935,0.4218184811312029,-1.4407248757614899,-1.5723305639934855,0.0,-0.0,-0.7800201559117327,2.4355072489834266,0.4218184811312029,-1.4407248757614899,-1.5723305639934855,0.0,-0.0,-0.7800201559117327,2.4355072489834266,
