elapsed_time,Ta,MRT,RH,Velocity,Solar,Clo,Met,Overall_Comfort,Overall_Comfort_weighted,Overall_Sensation,Overall_Sensation_Linear,Overall_Sensation_Weighted,MeanSkinTemp,Tblood,Tneutral,PMV,PPD,EHT,Qmet,Qconv,Qrad,Qsolar,Qresp,Qsweat,Tskin-Head,Tcore-Head,Sens-Head,Sens_weighted-Head,Comfort-Head,Comfort_weighted-Head,EHT-Head,Tskin_set-Head,Tskin_set_reg-Head,Tskin-Chest,Tcore-Chest,Sens-Chest,Sens_weighted-Chest,Comfort-Chest,Comfort_weighted-Chest,EHT-Chest,Tskin_set-Chest,Tskin_set_reg-Chest,Tskin-Back,Tcore-Back,Sens-Back,Sens_weighted-Back,Comfort-Back,Comfort_weighted-Back,EHT-Back,Tskin_set-Back,Tskin_set_reg-Back,Tskin-Pelvis,Tcore-Pelvis,Sens-Pelvis,Sens_weighted-Pelvis,Comfort-Pelvis,Comfort_weighted-Pelvis,EHT-Pelvis,Tskin_set-Pelvis,Tskin_set_reg-Pelvis,Tskin-Left Upper Arm,Tcore-Left Upper Arm,Sens-Left Upper Arm,Sens_weighted-Left Upper Arm,Comfort-Left Upper Arm,Comfort_weighted-Left Upper Arm,EHT-Left Upper Arm,Tskin_set-Left Upper Arm,Tskin_set_reg-Left Upper Arm,Tskin-Right Upper Arm,Tcore-Right Upper Arm,Sens-Right Upper Arm,Sens_weighted-Right Upper Arm,Comfort-Right Upper Arm,Comfort_weighted-Right Upper Arm,EHT-Right Upper Arm,Tskin_set-Right Upper Arm,Tskin_set_reg-Right Upper Arm,Tskin-Left Lower Arm,Tcore-Left Lower Arm,Sens-Left Lower Arm,Sens_weighted-Left Lower Arm,Comfort-Left Lower Arm,Comfort_weighted-Left Lower Arm,EHT-Left Lower Arm,Tskin_set-Left Lower Arm,Tskin_set_reg-Left Lower Arm,Tskin-Right Lower Arm,Tcore-Right Lower Arm,Sens-Right Lower Arm,Sens_weighted-Right Lower Arm,Comfort-Right Lower Arm,Comfort_weighted-Right Lower Arm,EHT-Right Lower Arm,Tskin_set-Right Lower Arm,Tskin_set_reg-Right Lower Arm,Tskin-Left Hand,Tcore-Left Hand,Sens-Left Hand,Sens_weighted-Left Hand,Comfort-Left Hand,Comfort_weighted-Left Hand,EHT-Left Hand,Tskin_set-Left Hand,Tskin_set_reg-Left Hand,Tskin-Right Hand,Tcore-Right Hand,Sens-Right Hand,Sens_weighted-Right Hand,Comfort-Right Hand,Comfort_weighted-Right Hand,EHT-Right Hand,Tskin_set-Right Hand,Tskin_set_reg-Right Hand,Tskin-Left Thigh,Tcore-Left Thigh,Sens-Left Thigh,Sens_weighted-Left Thigh,Comfort-Left Thigh,Comfort_weighted-Left Thigh,EHT-Left Thigh,Tskin_set-Left Thigh,Tskin_set_reg-Left Thigh,Tskin-Right Thigh,Tcore-Right Thigh,Sens-Right Thigh,Sens_weighted-Right Thigh,Comfort-Right Thigh,Comfort_weighted-Right Thigh,EHT-Right Thigh,Tskin_set-Right Thigh,Tskin_set_reg-Right Thigh,Tskin-Left Lower Leg,Tcore-Left Lower Leg,Sens-Left Lower Leg,Sens_weighted-Left Lower Leg,Comfort-Left Lower Leg,Comfort_weighted-Left Lower Leg,EHT-Left Lower Leg,Tskin_set-Left Lower Leg,Tskin_set_reg-Left Lower Leg,Tskin-Right Lower Leg,Tcore-Right Lower Leg,Sens-Right Lower Leg,Sens_weighted-Right Lower Leg,Comfort-Right Lower Leg,Comfort_weighted-Right Lower Leg,EHT-Right Lower Leg,Tskin_set-Right Lower Leg,Tskin_set_reg-Right Lower Leg,Tskin-Left Foot,Tcore-Left Foot,Sens-Left Foot,Sens_weighted-Left Foot,Comfort-Left Foot,Comfort_weighted-Left Foot,EHT-Left Foot,Tskin_set-Left Foot,Tskin_set_reg-Left Foot,Tskin-Right Foot,Tcore-Right Foot,Sens-Right Foot,Sens_weighted-Right Foot,Comfort-Right Foot,Comfort_weighted-Right Foot,EHT-Right Foot,Tskin_set-Right Foot,Tskin_set_reg-Right Foot
59,24.000000000000004,24.000000000000004,0.5,0.10000000000000003,0.0,0.20000000000000007,1.0,0.21039751363826875,0.5460363764520618,-0.6117754401576831,-0.43662975678600874,-0.4654104010751576,33.4743193978976,35.85606855998447,27.701172571943268,-1.7818027763737723,0.660761572689398,24.252176953218925,106.07876073126181,-49.94880821392433,-65.02148330356754,0.0,-9.933821105391019,-52.37487678129426,33.622157563105134,36.201172847287964,-0.38798016382899414,-0.38798016382899414,2.1822524164771337,2.2224687039589783,23.77601383048887,33.67296918164302,33.61353035251029,33.93301294147365,35.977060705867906,-0.18523059976252032,-0.28660538179575723,2.1241013415638195,1.9152405131962367,24.202673282396397,34.070354328781995,34.04419751033899,33.92158920697705,35.96195968523297,-0.3109602373297169,-0.3494702005793555,1.8700097263076012,1.7832558107059495,24.039322132877533,34.08238631017117,34.08919338675601,34.16274741391066,37.322821917263404,-0.16371192226186793,-0.27584604304543103,1.2475725529702246,1.106087591636831,23.78174718496105,34.25940579869662,34.24858738903664,33.21300879355282,35.227280938164746,-0.7319859933355248,-0.5599830785822595,0.41974683623756803,0.7537229675683697,24.917423210765705,33.488057870547685,33.4422561646912,33.21300879355282,35.227280938164746,-0.7319859933355248,-0.5599830785822595,0.41974683623756803,0.7537229675683697,24.917423210765705,33.488057870547685,33.4422561646912,32.33756034357203,34.29224638901284,-0.7472568218542124,-0.5676184928416033,0.10572285233861911,0.44219308089390785,24.56823042391745,32.63957095748933,32.710203114898405,32.33756034357203,34.29224638901284,-0.7472568218542124,-0.5676184928416033,0.10572285233861911,0.44219308089390785,24.56823042391745,32.63957095748933,32.710203114898405,33.8497669402356,34.21565593283164,-0.017872873819655855,-0.202926518824325,1.683225826580557,1.4832363726188718,23.85447110751695,33.88677012786055,33.78863699128896,33.8497669402356,34.21565593283164,-0.017872873819655855,-0.202926518824325,1.683225826580557,1.4832363726188718,23.85447110751695,33.88677012786055,33.78863699128896,33.74809904852648,35.83964648442203,-0.2969429623533544,-0.34246156309117426,1.7000724125270381,1.624547231797688,24.011893620237778,33.870469634271466,33.78388976891882,33.74809904852648,35.83964648442203,-0.2969429623533544,-0.34246156309117426,1.7000724125270381,1.624547231797688,24.011893620237778,33.870469634271466,33.78388976891882,32.27751923071164,34.95315591785492,-0.9332212226659697,-0.6606006932474819,1.242521038140385,1.5869715823136679,24.882504246764714,32.57031887716825,32.52354676682197,32.27751923071164,34.95315591785492,-0.9332212226659697,-0.6606006932474819,1.242521038140385,1.5869715823136679,24.882504246764714,32.57031887716825,32.52354676682197,33.36919513267298,33.99679144591124,-0.1981666291395081,-0.2930733964842511,1.425271504918003,1.3943128030372978,23.609487682109815,33.46381216806454,33.35525859652944,33.36919513267298,33.99679144591124,-0.1981666291395081,-0.2930733964842511,1.425271504918003,1.3943128030372978,23.609487682109815,33.46381216806454,33.35525859652944
119,24.000000000000004,24.000000000000004,0.5,0.10000000000000003,0.0,0.20000000000000007,1.0,0.39282577546509256,0.28269628345111086,-0.5478414330018606,-0.6270812984456643,-0.6436566481258315,33.3679861810493,35.78348425001341,27.701172571943268,-1.7818027763737723,0.660761572689398,24.246742534746467,106.07876073126181,-49.32335716685673,-64.21940596169446,0.0,-9.91120518993705,-43.25615689582233,33.56252764349476,36.183978030753266,-0.7394718632498023,-0.7394718632498023,1.5976994141665775,1.5698143916082157,23.777387964856405,33.67296918164302,33.61353035251029,33.83415521773114,35.939694972505706,-0.22781492030235162,-0.48364339177607696,2.0359809208179973,1.5924664576475986,24.200643494412894,34.070354328781995,34.04419751033899,33.81426770321057,35.9153763429549,-0.29764457258908594,-0.5185582179194441,1.8886003568343739,1.4993483575259599,24.038893378938326,34.08238631017117,34.08919338675601,34.07838269510077,37.322832265885886,-0.16164947791973772,-0.45056067058477,1.2980209446049433,0.7022441702098812,23.7835670627316,34.25940579869662,34.24858738903664,33.05460330605908,35.22791584708944,-0.6106079304249326,-0.6750398968373674,0.6342803128279983,0.495961027782726,24.901512718121943,33.488057870547685,33.4422561646912,33.05460330605908,35.22791584708944,-0.6106079304249326,-0.6750398968373674,0.6342803128279983,0.495961027782726,24.901512718121943,33.488057870547685,33.4422561646912,32.16813307387118,34.29028642387387,-0.6513985767329205,-0.6954352199913614,0.27209850678363967,0.1760639112853033,24.556589308067696,32.63957095748933,32.710203114898405,32.16813307387118,34.29028642387387,-0.6513985767329205,-0.6954352199913614,0.27209850678363967,0.1760639112853033,24.556589308067696,32.63957095748933,32.710203114898405,33.77128550640432,34.21270841115553,-0.058334754119670595,-0.39890330868473645,1.6653248817427981,1.0460403049683125,23.85561701796494,33.88677012786055,33.78863699128896,33.77128550640432,34.21270841115553,-0.058334754119670595,-0.39890330868473645,1.6653248817427981,1.0460403049683125,23.85561701796494,33.88677012786055,33.78863699128896,33.66333777561656,35.84068577124691,-0.2792663527660757,-0.509369108007939,1.728161111434002,1.3291228999365678,24.01178984173528,33.870469634271466,33.78388976891882,33.66333777561656,35.84068577124691,-0.2792663527660757,-0.509369108007939,1.728161111434002,1.3291228999365678,24.01178984173528,33.870469634271466,33.78388976891882,32.106785530784286,34.95346482539845,-0.7990921605176418,-0.769282011883722,1.419047688208697,1.571373052314493,24.86418221525014,32.57031887716825,32.52354676682197,32.106785530784286,34.95346482539845,-0.7990921605176418,-0.769282011883722,1.419047688208697,1.571373052314493,24.86418221525014,32.57031887716825,32.52354676682197,33.27365858125857,33.99396898743878,-0.2938378195322575,-0.5166548413910299,1.3240538631103003,0.9154629986637484,23.61344956268274,33.46381216806454,33.35525859652944,33.27365858125857,33.99396898743878,-0.2938378195322575,-0.5166548413910299,1.3240538631103003,0.9154629986637484,23.61344956268274,33.46381216806454,33.35525859652944
179,24.000000000000004,24.000000000000004,0.5,0.10000000000000003,0.0,0.20000000000000007,1.0,0.5019360959062421,0.16398717766363982,-0.5387046019884576,-0.7367700496031936,-0.7331241859365224,33.285676937932074,35.77724937527391,27.701172571943268,-1.7818027763737723,0.660761572689398,24.243599518973053,106.07876073126181,-48.85241203389343,-63.62762079068882,0.0,-9.890586984851504,-33.68165625135611,33.47887527865249,36.164051191967495,-0.9275437698845868,-0.9275437698845868,1.2724400824703812,1.220090603389318,23.779329787313486,33.67296918164302,33.61353035251029,33.7705702859864,35.90601725609902,-0.24914566400244142,-0.5883447169435141,1.9947630418341187,1.4348003025509668,24.19933625065351,34.070354328781995,34.04419751033899,33.753240662676205,35.87678193969627,-0.27504135201602997,-0.6012925609503084,1.9302629824652247,1.3705896952143526,24.038649094435506,34.08238631017117,34.08919338675601,34.01915067660394,37.32141920170564,-0.148969608920686,-0.5382566894026364,1.3340639144201987,0.5401235596914113,23.78484734676209,34.25940579869662,34.24858738903664,32.963558203037735,35.227984166364124,-0.5345370788117334,-0.7310404243481601,0.7670896471898505,0.3807948807331265,24.892366772746904,33.488057870547685,33.4422561646912,32.963558203037735,35.227984166364124,-0.5345370788117334,-0.7310404243481601,0.7670896471898505,0.3807948807331265,24.892366772746904,33.488057870547685,33.4422561646912,32.06634059497558,34.28773336036092,-0.595216019343451,-0.7613798946140189,0.36935932026443785,0.05558332612889649,24.549597797868145,32.63957095748933,32.710203114898405,32.06634059497558,34.28773336036092,-0.595216019343451,-0.7613798946140189,0.36935932026443785,0.05558332612889649,24.549597797868145,32.63957095748933,32.710203114898405,33.659484415306196,34.20247891845182,-0.11665141770943732,-0.522097593797012,1.5725768052092404,0.8154114158848156,23.857265031299747,33.88677012786055,33.78863699128896,33.659484415306196,34.20247891845182,-0.11665141770943732,-0.522097593797012,1.5725768052092404,0.8154114158848156,23.857265031299747,33.88677012786055,33.78863699128896,33.59453096218443,35.84157453418544,-0.2709416137272114,-0.5992426918058991,1.7410983594332285,1.1694138293285952,24.01170563887713,33.870469634271466,33.78388976891882,33.59453096218443,35.84157453418544,-0.2709416137272114,-0.5992426918058991,1.7410983594332285,1.1694138293285952,24.01170563887713,33.870469634271466,33.78388976891882,31.992021526292337,34.953601979917345,-0.7258374321145333,-0.82669060099956,1.5433852365112921,1.5554909556450525,24.851876483930635,32.57031887716825,32.52354676682197,31.992021526292337,34.953601979917345,-0.7258374321145333,-0.82669060099956,1.5433852365112921,1.5554909556450525,24.851876483930635,32.57031887716825,32.52354676682197,33.16096209028692,33.9852266445136,-0.3705214128528853,-0.649032591368736,1.2099374236987954,0.670563593820658,23.6181418185704,33.46381216806454,33.35525859652944,33.16096209028692,33.9852266445136,-0.3705214128528853,-0.649032591368736,1.2099374236987954,0.670563593820658,23.6181418185704,33.46381216806454,33.35525859652944
239,24.000000000000004,24.000000000000004,0.5,0.10000000000000003,0.0,0.20000000000000007,1.0,0.5691155975914675,0.10745487520261099,-0.5160127516445955,-0.7953824665814143,-0.7806682510304881,33.22104436566983,35.78169982651209,27.701172571943268,-1.7818027763737723,0.660761572689398,24.24170599474258,106.07876073126181,-48.48625866631143,-63.176436568845475,0.0,-9.877534227488484,-26.38059894583275,33.38825596692495,36.14923882943463,-1.022117237085859,-1.022117237085859,1.1143335352142987,1.0458678299553534,23.781438387521124,33.67296918164302,33.61353035251029,33.730351972787886,35.88473040753984,-0.2607411050088593,-0.6414291710473592,1.9701533183658166,1.357480798876936,24.198509731760073,34.070354328781995,34.04419751033899,33.7206445771032,35.8540877099152,-0.2576376973417105,-0.6398774672137848,1.9608592480504954,1.3131353167162347,24.03851856191664,34.08238631017117,34.08919338675601,33.979676429362264,37.32010151800848,-0.13699463005188806,-0.5795559335688736,1.3801809684705866,0.4678290443144921,23.785700741151278,34.25940579869662,34.24858738903664,32.90964881331437,35.22768096112293,-0.4931585585866922,-0.7576378978362757,0.850969991077922,0.3264579485075658,24.886955685902173,33.488057870547685,33.4422561646912,32.90964881331437,35.22768096112293,-0.4931585585866922,-0.7576378978362757,0.850969991077922,0.3264579485075658,24.886955685902173,33.488057870547685,33.4422561646912,32.002252461947506,34.28465675068567,-0.5660625758457147,-0.7940899064657869,0.42818840084824017,-0.002046661449866427,24.54520016081689,32.63957095748933,32.710203114898405,32.002252461947506,34.28465675068567,-0.5660625758457147,-0.7940899064657869,0.42818840084824017,-0.002046661449866427,24.54520016081689,32.63957095748933,32.710203114898405,33.54202127479286,34.18231161039164,-0.1792113795235566,-0.6006643083047079,1.483969536414341,0.6798365615761133,23.859000569018335,33.88677012786055,33.78863699128896,33.54202127479286,34.18231161039164,-0.1792113795235566,-0.6006643083047079,1.483969536414341,0.6798365615761133,23.859000569018335,33.88677012786055,33.78863699128896,33.53637561649957,35.8424022917468,-0.27067841311122365,-0.6463978250985414,1.7415041479926092,1.0870393580658009,24.01163451684124,33.870469634271466,33.78388976891882,33.53637561649957,35.8424022917468,-0.27067841311122365,-0.6463978250985414,1.7415041479926092,1.0870393580658009,24.01163451684124,33.870469634271466,33.78388976891882,31.909869739156957,34.953539785815565,-0.6908609482460388,-0.856489092665949,1.5843203636983987,1.5474804206535917,24.843077342256244,32.57031887716825,32.52354676682197,31.909869739156957,34.953539785815565,-0.6908609482460388,-0.856489092665949,1.5843203636983987,1.5474804206535917,24.843077342256244,32.57031887716825,32.52354676682197,33.04812651529541,33.96974080277435,-0.4338868430305447,-0.7280020400582019,1.1283667520197884,0.532870850055579,23.62284699264172,33.46381216806454,33.35525859652944,33.04812651529541,33.96974080277435,-0.4338868430305447,-0.7280020400582019,1.1283667520197884,0.532870850055579,23.62284699264172,33.46381216806454,33.35525859652944
299,24.000000000000004,24.000000000000004,0.5,0.10000000000000003,0.0,0.20000000000000007,1.0,0.5375795916529976,-0.03482246875309077,-0.5504965704414703,-0.903172649468116,-0.8906101786006069,33.165564806738686,35.78785810506286,27.701172571943268,-1.7818027763737723,0.660761572689398,24.240413203723577,106.07876073126181,-48.17422787612744,-62.79585719391099,0.0,-9.870354826690212,-23.836109716470403,33.29544381945636,36.13938897981196,-1.1778434348310594,-1.1778434348310594,0.8361986383267541,0.7546951659362326,23.783595646780256,33.67296918164302,33.61353035251029,33.69934879942755,35.87303949129471,-0.28009497754106816,-0.7289692061860638,1.9386376596723087,1.2386581425300407,24.197878634429173,34.070354328781995,34.04419751033899,33.69901278775658,35.842728430309144,-0.2679814244658494,-0.7229124296484544,1.944748525768307,1.193388305175791,24.038433035316647,34.08238631017117,34.08919338675601,33.948896589227665,37.31911322933352,-0.14676691286607912,-0.6623051738485692,1.3300905915296375,0.32752012490239757,23.78636026350153,34.25940579869662,34.24858738903664,32.871990830413615,35.22699080833381,-0.505286697540583,-0.8415650661858212,0.8137108513239362,0.1737032776712224,24.88320331630755,33.488057870547685,33.4422561646912,32.871990830413615,35.22699080833381,-0.505286697540583,-0.8415650661858212,0.8137108513239362,0.1737032776712224,24.88320331630755,33.488057870547685,33.4422561646912,31.95644080624981,34.28099454123787,-0.5758495943261335,-0.8768465145785964,0.3995139618175283,-0.13908534196524736,24.542072007575076,32.63957095748933,32.710203114898405,31.95644080624981,34.28099454123787,-0.5758495943261335,-0.8768465145785964,0.3995139618175283,-0.13908534196524736,24.542072007575076,32.63957095748933,32.710203114898405,33.42648805731502,34.15156926913064,-0.24350945975199112,-0.7106764472915252,1.3510025223967537,0.4762605253823031,23.8607072704216,33.88677012786055,33.78863699128896,33.42648805731502,34.15156926913064,-0.24350945975199112,-0.7106764472915252,1.3510025223967537,0.4762605253823031,23.8607072704216,33.88677012786055,33.78863699128896,33.483608661437856,35.84317581335018,-0.29209464405502894,-0.7349690394430441,1.7078556902189699,0.9355590416162041,24.011570154012862,33.870469634271466,33.78388976891882,33.483608661437856,35.84317581335018,-0.29209464405502894,-0.7349690394430441,1.7078556902189699,0.9355590416162041,24.011570154012862,33.870469634271466,33.78388976891882,31.84530840563363,34.95323676452281,-0.699270083750231,-0.9385567592906452,1.6048955021710372,1.5018872552325653,24.83618138483095,32.57031887716825,32.52354676682197,31.84530840563363,34.95323676452281,-0.699270083750231,-0.9385567592906452,1.6048955021710372,1.5018872552325653,24.83618138483095,32.57031887716825,32.52354676682197,32.939543985725344,33.9473215542137,-0.501509196790781,-0.8396763158109202,1.0002230911034582,0.32125332953211183,23.627372990108793,33.46381216806454,33.35525859652944,32.939543985725344,33.9473215542137,-0.501509196790781,-0.8396763158109202,1.0002230911034582,0.32125332953211183,23.627372990108793,33.46381216806454,33.35525859652944
359,24.000000000000004,24.000000000000004,0.5,0.10000000000000003,0.0,0.20000000000000007,1.0,0.5184736232024573,0.018946914077516253,-0.5589934164016158,-0.8679691272993963,-0.8564299434921743,33.1103690964736,35.78921762913981,27.701172571943268,-1.7818027763737723,0.660761572689398,24.239220466795288,106.07876073126181,-47.86753186848167,-62.41822577948972,0.0,-9.866738870857567,-23.728061385854424,33.20371115689096,36.13297132681934,-1.1019655349504576,-1.1019655349504576,0.9649525517759734,0.8913122712382675,23.785737649707237,33.67296918164302,33.61353035251029,33.66345831233467,35.86713729710982,-0.2993114718176271,-0.7006385033840423,1.9043538893170153,1.2772754089748357,24.197145449531494,34.070354328781995,34.04419751033899,33.6718446430628,35.837719261398554,-0.2785352797322238,-0.6902504073413407,1.9256685701447487,1.241577122241226,24.038325379741778,34.08238631017117,34.08919338675601,33.91295717840776,37.3183989786946,-0.15229094800079013,-0.6271282414756238,1.3109776267105766,0.38315979293064606,23.787132848112922,34.25940579869662,34.24858738903664,32.83379356464846,35.2258788372244,-0.512782159910953,-0.8073738474307053,0.7966696891843097,0.23182799981190194,24.879394018581213,33.488057870547685,33.4422561646912,32.83379356464846,35.2258788372244,-0.512782159910953,-0.8073738474307053,0.7966696891843097,0.23182799981190194,24.879394018581213,33.488057870547685,33.4422561646912,31.913589448669345,34.276698914548675,-0.5857940139546574,-0.8438797744525575,0.379375590211531,-0.08749362878967659,24.53914668949843,32.63957095748933,32.710203114898405,31.913589448669345,34.276698914548675,-0.5857940139546574,-0.8438797744525575,0.379375590211531,-0.08749362878967659,24.53914668949843,32.63957095748933,32.710203114898405,33.31583661163006,34.11104464003978,-0.2996660046628534,-0.7008157698066555,1.2541069337469382,0.5049335227050391,23.862345518883973,33.88677012786055,33.78863699128896,33.31583661163006,34.11104464003978,-0.2996660046628534,-0.7008157698066555,1.2541069337469382,0.5049335227050391,23.862345518883973,33.88677012786055,33.78863699128896,33.43223713751547,35.84388358663083,-0.29282099111627824,-0.6973932630333679,1.706693318400627,0.9992971630864174,24.0115073328587,33.870469634271466,33.78388976891882,33.43223713751547,35.84388358663083,-0.29282099111627824,-0.6973932630333679,1.706693318400627,0.9992971630864174,24.0115073328587,33.870469634271466,33.78388976891882,31.786931181290246,34.952659647208975,-0.7062704265968813,-0.9041179807736694,1.6007625980178812,1.5330531066690705,24.829946208104896,32.57031887716825,32.52354676682197,31.786931181290246,34.952659647208975,-0.7062704265968813,-0.9041179807736694,1.6007625980178812,1.5330531066690705,24.829946208104896,32.57031887716825,32.52354676682197,32.835054856537575,33.91836457437486,-0.5488093899003075,-0.8253874624253825,0.9234993463869621,0.3579874889941932,23.631734886930648,33.46381216806454,33.35525859652944,32.835054856537575,33.91836457437486,-0.5488093899003075,-0.8253874624253825,0.9234993463869621,0.3579874889941932,23.631734886930648,33.46381216806454,33.35525859652944
419,24.000000000000004,24.000000000000004,0.5,0.10000000000000003,0.0,0.20000000000000007,1.0,0.5039635962625659,0.07072327673156213,-0.5723270606102827,-0.8356927571230328,-0.8264083467279459,33.06295932155857,35.78516183838715,27.701172571943268,-1.7818027763737723,0.660761572689398,24.238189725269017,106.07876073126181,-47.6039601866801,-62.09358537746142,0.0,-9.86394562259514,-23.6356360640916,33.130458997331715,36.12739315101381,-1.03244650626548,-1.03244650626548,1.0815904415583497,1.0168180497282229,23.787448446167755,33.67296918164302,33.61353035251029,33.63241889291222,35.862539384090745,-0.31498333585634253,-0.6737149210609112,1.877583519172983,1.3146267797104783,24.19651084134329,34.070354328781995,34.04419751033899,33.646558846937225,35.83380607867461,-0.2866263637317008,-0.6595364349985904,1.9117345154403116,1.2875950263442373,24.03822506973252,34.08238631017117,34.08919338675601,33.881669142182986,37.317617596835554,-0.15467903640963687,-0.5935627713375584,1.2956574355578916,0.4367983743104582,23.78780619077927,34.25940579869662,34.24858738903664,32.80094282731611,35.22426976063434,-0.5160419549164086,-0.7742442305909443,0.7851611393026909,0.28816815173744614,24.87611588240616,33.488057870547685,33.4422561646912,32.80094282731611,35.22426976063434,-0.5160419549164086,-0.7742442305909443,0.7851611393026909,0.28816815173744614,24.87611588240616,33.488057870547685,33.4422561646912,31.876603997868813,34.27171014555633,-0.5926333528341661,-0.812539929549823,0.3633648247425034,-0.03799916077137988,24.536620983146133,32.63957095748933,32.710203114898405,31.876603997868813,34.27171014555633,-0.5926333528341661,-0.812539929549823,0.3633648247425034,-0.03799916077137988,24.536620983146133,32.63957095748933,32.710203114898405,33.219212929875866,34.06221290674081,-0.3492395195629303,-0.6908430129142051,1.1667178466919736,0.5322396575966055,23.863775767682338,33.88677012786055,33.78863699128896,33.219212929875866,34.06221290674081,-0.3492395195629303,-0.6908430129142051,1.1667178466919736,0.5322396575966055,23.863775767682338,33.88677012786055,33.78863699128896,33.388977611107556,35.84449197303665,-0.2919523939679065,-0.6621994501166932,1.7080831790985673,1.0596987526528634,24.0114544214385,33.870469634271466,33.78388976891882,33.388977611107556,35.84449197303665,-0.2919523939679065,-0.6621994501166932,1.7080831790985673,1.0596987526528634,24.0114544214385,33.870469634271466,33.78388976891882,31.736478635157717,34.951776113724655,-0.710708129121846,-0.871577317693663,1.6064213003809789,1.5643390791806875,24.82455662114258,32.57031887716825,32.52354676682197,31.736478635157717,34.951776113724655,-0.710708129121846,-0.871577317693663,1.6064213003809789,1.5643390791806875,24.82455662114258,32.57031887716825,32.52354676682197,32.74156881578477,33.88350286197433,-0.5916244861654341,-0.812035496215457,0.85121998080124,0.3917256259785291,23.635637427916286,33.46381216806454,33.35525859652944,32.74156881578477,33.88350286197433,-0.5916244861654341,-0.812035496215457,0.85121998080124,0.3917256259785291,23.635637427916286,33.46381216806454,33.35525859652944
479,24.000000000000004,24.000000000000004,0.5,0.10000000000000003,0.0,0.20000000000000007,1.0,0.4811314554392369,0.09775099086559084,-0.6110312291255035,-0.8256400486648929,-0.8038472036051973,33.02139390285443,35.780362949366015,27.701172571943268,-1.7818027763737723,0.660761572689398,24.237302945860105,106.07876073126181,-47.372639904077225,-61.80868017154472,0.0,-9.86118456233418,-23.55481640014012,33.06921709501166,36.121849798386755,-0.9966631780848911,-0.9966631780848911,1.1332442572037067,1.0834743687985773,23.78887775014762,33.67296918164302,33.61353035251029,33.604837885950225,35.85798757536836,-0.32950833443295435,-0.6630857562589227,1.857117851791138,1.3270423160192888,24.195947201739802,34.070354328781995,34.04419751033899,33.62288423708662,35.82967237403413,-0.2950522400407882,-0.6458577090628397,1.8997063293837533,1.3067833694150914,24.038131164496985,34.08238631017117,34.08919338675601,33.85409009514019,37.31665753529854,-0.15743209231481403,-0.5770476351998526,1.2617788656489444,0.4655799305078885,23.788399546635077,34.25940579869662,34.24858738903664,32.77248458385542,35.222145517561394,-0.5194871598564412,-0.7580751689706662,0.7626740403352852,0.3185153829663798,24.873276534011424,33.488057870547685,33.4422561646912,32.77248458385542,35.222145517561394,-0.5194871598564412,-0.7580751689706662,0.7626740403352852,0.3185153829663798,24.873276534011424,33.488057870547685,33.4422561646912,31.844497519962772,34.266024984650514,-0.5991663470523907,-0.7979147625686409,0.34036016299121274,-0.012631205184803651,24.534428787585384,32.63957095748933,32.710203114898405,31.844497519962772,34.266024984650514,-0.5991663470523907,-0.7979147625686409,0.34036016299121274,-0.012631205184803651,24.534428787585384,32.63957095748933,32.710203114898405,33.13197967399637,34.007237563566164,-0.39494316953515396,-0.6958031738100225,1.0716982231244716,0.5355952552479533,23.865066490538418,33.88677012786055,33.78863699128896,33.13197967399637,34.007237563566164,-0.39494316953515396,-0.6958031738100225,1.0716982231244716,0.5355952552479533,23.865066490538418,33.88677012786055,33.78863699128896,33.35159110757524,35.84498244362793,-0.2931230817700974,-0.6448931299274943,1.7062094981319036,1.0896498954030385,24.01140871002015,33.870469634271466,33.78388976891882,33.35159110757524,35.84498244362793,-0.2931230817700974,-0.6448931299274943,1.7062094981319036,1.0896498954030385,24.01140871002015,33.870469634271466,33.78388976891882,31.692644346965935,34.95056670584407,-0.7153169564742323,-0.8559900672795617,1.6380663286005164,1.571194159942391,24.819874481604415,32.57031887716825,32.52354676682197,31.692644346965935,34.95056670584407,-0.7153169564742323,-0.8559900672795617,1.6380663286005164,1.571194159942391,24.819874481604415,32.57031887716825,32.52354676682197,32.65632086950104,33.84370915944364,-0.6334265382296058,-0.8150448581572485,0.7655381071789362,0.3991779745417028,23.63919514112563,33.46381216806454,33.35525859652944,32.65632086950104,33.84370915944364,-0.6334265382296058,-0.8150448581572485,0.7655381071789362,0.3991779745417028,23.63919514112563,33.46381216806454,33.35525859652944
